var_name,min,max,PctRec,bad_rate,WOE,score
mths_since_rcnt_il,0.0,4.0,0.1213399491171368,0.07790746144226761,-0.30255632669678434,12.20885004041325
mths_since_rcnt_il,4.0,9.0,0.20655610012695427,0.06998383858171311,-0.18674255593577982,14.681631878591825
mths_since_rcnt_il,9.0,13.0,0.14542585314780815,0.0633347245409015,-0.07978794311505387,16.96525862137606
mths_since_rcnt_il,13.0,16.0,0.117172207638499,0.05849089182422516,0.004932793545807186,18.774161807547298
mths_since_rcnt_il,16.0,inf,0.4095058899696018,0.04588515741758581,0.2609621654930999,24.240737818598866
mo_sin_rcnt_tl,0.0,2.0,0.09487681390326186,0.08161850943597398,-0.35312337802355864,24.244298096052034
mo_sin_rcnt_tl,2.0,3.0,0.10938803999817914,0.07014380172931983,-0.18919767839407844,21.656078410257535
mo_sin_rcnt_tl,3.0,4.0,0.10878108735565907,0.06565304319523876,-0.11821629298212989,20.535354695407317
mo_sin_rcnt_tl,4.0,10.0,0.4019088660607256,0.05858219755603378,0.0032760031259372662,18.617115193181494
mo_sin_rcnt_tl,10.0,16.0,0.1667450647163255,0.04874571541238208,0.1974839269145876,15.550770058628434
mo_sin_rcnt_tl,16.0,inf,0.1183001279658488,0.03830860660994485,0.4493388338891245,11.574237826837916
dti,0.0,16.4501,0.429231850851504,0.048089273299317725,0.21173193019647973,24.255098243399996
dti,16.4501,21.01011,0.1919184255648453,0.056978705460678895,0.0327310726383707,19.53240466852164
dti,21.01011,24.701,0.1371308337000339,0.06476836825022131,-0.10370328860324886,15.932770063311672
dti,24.701,25.7301,0.10883672468122342,0.07110326238498002,-0.20381582373462948,13.291437318432113
dti,25.7301,inf,0.1328821652023934,0.07951431181485993,-0.32471575741709924,10.101657404556201
all_util,0.0,44.0,0.22135562872706857,0.04391737501142492,0.30685412740111195,23.58642246499421
all_util,44.0,54.0,0.15649262299642402,0.050646412411118294,0.15723273985391617,21.18862020445663
all_util,54.0,65.0,0.21098179647866308,0.059262100544194854,-0.008985602835446542,18.52483847928285
all_util,65.0,77.0,0.14848590605384682,0.06560615866743877,-0.11745173446862481,16.786582071656877
all_util,77.0,inf,0.2626840457439975,0.07183979974968711,-0.21491447088611948,15.224663862428057
il_util,0.0,70.0,0.5212256397027956,0.048791375144346005,0.19649967247157824,20.901490681497794
il_util,70.0,inf,0.4787743602972045,0.06961904963130428,-0.18112428697573382,16.610886013418483
mo_sin_rcnt_rev_tl_op,0.0,2.0,0.07702734827448422,0.08201457745091602,-0.3583956761500204,4.7870540064195595
mo_sin_rcnt_rev_tl_op,2.0,6.0,0.2854700595319384,0.06491849751948972,-0.10617908670355812,14.55619168667573
mo_sin_rcnt_rev_tl_op,6.0,17.0,0.3794263285940448,0.058347552522128615,0.007538659889110539,18.960835828404864
mo_sin_rcnt_rev_tl_op,17.0,35.0,0.18155470919381514,0.049059757626410364,0.19073194367025234,26.05648491034639
mo_sin_rcnt_rev_tl_op,35.0,inf,0.07652155440571749,0.037477691850089236,0.4721311894146603,36.955958179851116
inq_fi,0.0,1.0,0.5363134708081069,0.05099307769206104,0.1500460191054926,18.231978431321785
inq_fi,1.0,2.0,0.23448603756025269,0.06037532355478861,-0.028780137703166304,18.752633798481707
inq_fi,2.0,3.0,0.11519455361162112,0.06695938529088913,-0.13931769650119302,19.074465762485318
inq_fi,3.0,4.0,0.054519521114365053,0.07616662028017442,-0.27807176406254414,19.4784505669476
inq_fi,4.0,inf,0.05948641690565427,0.09063855114361023,-0.46781716502152787,20.0308974973422
home_ownership,0.0,0.0,0.4939835819310198,0.04975170224747862,0.17599845563850328,23.139335607648075
home_ownership,1.0,3.0,0.11878569007986485,0.06387055567383436,-0.08878488728763494,16.413635757830214
home_ownership,4.0,inf,0.38723072798911534,0.06869211980302772,-0.16672474899920076,14.433903534438313
mort_acc,0.0,1.0,0.4121309601485011,0.06757320635232321,-0.14910108759200805,14.662155451456151
mort_acc,1.0,3.0,0.18902022669681198,0.05873538305102887,0.00050180353913045,18.682324542418073
mort_acc,3.0,4.0,0.32792639687621705,0.051099731622296946,0.14784427481173956,22.6417510235337
mort_acc,4.0,inf,0.07092241627846987,0.0430751675937812,0.32709798837577453,27.458704982522285
tot_cur_bal,0.0,23223.0,0.18383583954195307,0.05989654982666593,-0.020309163803213362,18.296828827476826
tot_cur_bal,23223.0,100594.0,0.354344010641903,0.06962901637238249,-0.1812781504437363,15.348295207653726
tot_cur_bal,100594.0,202105.0,0.1848828328503002,0.05258118348699149,0.11770274233356814,20.82484837753423
tot_cur_bal,202105.0,338884.0,0.16337647755033913,0.049595987740317635,0.17929705031431664,21.953096070840235
tot_cur_bal,338884.0,inf,0.1135608394155046,0.046276500979868164,0.25205932029474537,23.285911812366
total_rev_hi_lim,0.0,12901.0,0.2019331441664264,0.06812944594729987,-0.1578957797399293,10.448795670777683
total_rev_hi_lim,12901.0,32440.0,0.4188226130322848,0.061735402451542784,-0.0525057356623218,15.935394676671777
total_rev_hi_lim,32440.0,58351.0,0.23853744644907415,0.05449417951273298,0.07994596422158042,22.830821766320437
total_rev_hi_lim,58351.0,90001.0,0.09041571198073937,0.04659879167599015,0.24478101724614984,31.412124165199117
total_rev_hi_lim,90001.0,inf,0.050291084371475246,0.038519561500553155,0.443627835052557,41.76407687999681
