var_name,min,max,PctRec,bad_rate,WOE,score
mths_since_rcnt_il,0.0,4.0,0.1214421443149714,0.08431989403096282,-0.2890107407152643,17.417173631333867
mths_since_rcnt_il,4.0,9.0,0.20681057277580608,0.07681088964511425,-0.18757230927416177,20.448759516506428
mths_since_rcnt_il,9.0,14.0,0.1891356584860702,0.06806825430576229,-0.05731135084607612,24.34173456895408
mths_since_rcnt_il,14.0,18.0,0.13269758603701878,0.06030988369890518,0.07199417127134013,28.206155480801797
mths_since_rcnt_il,18.0,inf,0.34991403838613355,0.05006680362607209,0.26897348925727055,34.093073403263844
mo_sin_rcnt_tl,0.0,2.0,0.09503533977458954,0.0887595874107379,-0.34518467464026337,21.73893076477777
mo_sin_rcnt_tl,2.0,4.0,0.2181866623769643,0.07368154275050112,-0.14259423547113115,24.271781167794096
mo_sin_rcnt_tl,4.0,6.0,0.17834772729557724,0.06694289418794747,-0.03943351182903346,25.56152949710299
mo_sin_rcnt_tl,6.0,10.0,0.22367614087650683,0.06274862344083605,0.029754896703458322,26.426545087938834
mo_sin_rcnt_tl,10.0,16.0,0.1665443431225682,0.05342589797766375,0.20049366183698833,28.561175684785198
mo_sin_rcnt_tl,16.0,inf,0.11820978655379387,0.04346162024239847,0.41738267085316805,31.2727913767667
all_util,0.0,44.0,0.2209062666519208,0.047833606408155836,0.31695136024721626,35.71551938879735
all_util,44.0,54.0,0.15636467832259232,0.05568236617907089,0.15673908784031954,30.832096637539646
all_util,54.0,65.0,0.21101314056483314,0.06515627977892129,-0.010469304361183715,25.735425487378176
all_util,65.0,77.0,0.2141298774418628,0.07284721570100479,-0.13030593151298855,22.082690882997657
all_util,77.0,inf,0.1975860370187909,0.0804732222363567,-0.23812530740702054,18.796253549844543
open_acc_6m,0.0,1.0,0.4370720770537788,0.0539766519063776,0.1896556815875103,29.288213447353936
open_acc_6m,1.0,2.0,0.3171883011773222,0.06425028131289919,0.004501956920120785,26.131299276973362
open_acc_6m,2.0,3.0,0.1509355237626052,0.07823480432972522,-0.20748408109969196,22.516887908529256
open_acc_6m,3.0,inf,0.0948040980062938,0.09221061562118882,-0.3871228517180309,19.454004990383662
dti,0.0,16.4501,0.426781818364618,0.05320502249758534,0.20486978611741763,30.94132135188562
dti,16.4501,21.01011,0.1940218975900586,0.06251943206549901,0.03365862156683991,26.85740265575727
dti,21.01011,25.7301,0.17036485929441098,0.07190911773384479,-0.11633339359823607,23.279626658435173
dti,25.7301,inf,0.2088314247509124,0.08348177747821482,-0.27810641149417936,19.420837110168417
mo_sin_rcnt_rev_tl_op,0.0,2.0,0.07715934568633562,0.08919147827220014,-0.3505127965601286,10.03734051937328
mo_sin_rcnt_rev_tl_op,2.0,6.0,0.28554336788554535,0.07087778599345093,-0.10077677235651089,21.449396575377403
mo_sin_rcnt_rev_tl_op,6.0,17.0,0.37944763379347096,0.06416099202458865,0.00598804942953964,26.328172614665565
mo_sin_rcnt_rev_tl_op,17.0,35.0,0.1728079788464052,0.05460204794042355,0.17747457496768723,34.164502389400454
mo_sin_rcnt_rev_tl_op,35.0,inf,0.08504167378824286,0.0425607377194538,0.4392701198168148,46.12763603244459
home_ownership,0.0,0.0,0.4936659863466817,0.05495758785373155,0.17060806217852648,34.2618552738957
home_ownership,1.0,4.0,0.11884318791912571,0.07004779831648407,-0.0881046403897755,21.816155323127553
home_ownership,4.0,inf,0.38749082573419263,0.07501102721776809,-0.16191330323338504,18.26549676481244
mort_acc,0.0,1.0,0.4124800176950223,0.07406188682924451,-0.14815363927204783,20.47854813341991
mort_acc,1.0,3.0,0.1889697676522928,0.06424410098161794,0.004604757714492092,26.227847052063378
mort_acc,3.0,4.0,0.26219297628263777,0.057211879517610295,0.12802002297433732,30.872771750802173
mort_acc,4.0,inf,0.13635723837004715,0.050101382488479264,0.26824667114084544,36.15041888884946
