variable,interval,flag_1,flag_0,N,bad_rate,y1_total,y0_total,y1_percent,y0_percent,WOE,y0/y1,total_percent,MIV,ori_IV
il_util,"0,0.0",1552.0,24965.0,26517.0,0.05852849115661651,12835.0,186091.0,0.12091936112193222,0.13415479523458954,0.10387043513206462,16.08569587628866,0.1333008254325729,0.0013747703004434871,0.045447256137240065
il_util,"0.0,53.0",1725.0,35273.0,36998.0,0.04662414184550516,12835.0,186091.0,0.13439813011297233,0.18954704956177354,0.3438307612109704,20.448115942028984,0.18598875963926284,0.01896189495404381,0.045447256137240065
il_util,"53.0,66.0",1742.0,29310.0,31052.0,0.05609944609042896,12835.0,186091.0,0.13572263342423063,0.15750358695476943,0.14883488923300886,16.82548794489093,0.15609824758955593,0.0032417658061070554,0.045447256137240065
il_util,"66.0,72.0",1191.0,17334.0,18525.0,0.0642914979757085,12835.0,186091.0,0.09279314374756525,0.09314797599024133,0.003816613279509135,14.554156171284635,0.09312508168866815,1.3542574493955085e-06,0.045447256137240065
il_util,"72.0,82.0",2395.0,30653.0,33048.0,0.07247034616315662,12835.0,186091.0,0.18659914296844565,0.16472048621373414,-0.12471268104778485,12.79874739039666,0.16613212953560622,0.0027285459416043004,0.045447256137240065
il_util,"82.0,100.0",3537.0,39480.0,43017.0,0.08222330706464887,12835.0,186091.0,0.27557460070120765,0.2121542686105185,-0.2615446827175438,11.162001696352842,0.2162462423212652,0.016587250634500554,0.045447256137240065
il_util,"100.0,118.0",502.0,7016.0,7518.0,0.0667730779462623,12835.0,186091.0,0.03911180366186209,0.03770198451295334,-0.03671157269919119,13.97609561752988,0.03779294813146597,5.1756678177875535e-05,0.045447256137240065
il_util,"118.0,124.0",91.0,802.0,893.0,0.1019036954087346,12835.0,186091.0,0.007089988313206077,0.004309719438339307,-0.4978108857098165,8.813186813186814,0.004489106501915285,0.0013840481111088618,0.045447256137240065
il_util,"124.0,126.0",6.0,218.0,224.0,0.026785714285714284,12835.0,186091.0,0.00046747175691468643,0.0011714698722667942,0.918675606501553,36.333333333333336,0.0011260468717010346,0.0006467458955970479,0.045447256137240065
il_util,126.0+,94.0,1040.0,1134.0,0.08289241622574955,12835.0,186091.0,0.007323724191663421,0.005588663610814064,-0.27037877719406656,11.063829787234043,0.005700612287986488,0.0004691235582076759,0.045447256137240065
mo_sin_rcnt_tl,"0,1.0",1678.0,17227.0,18905.0,0.0887595874107379,12835.0,186091.0,0.13073626801714064,0.09257298848412873,-0.34518467464026337,10.266388557806913,0.09503533977458954,0.013173379228808136,0.043774924857454205
mo_sin_rcnt_tl,"1.0,3.0",3198.0,40205.0,43403.0,0.07368154275050112,12835.0,186091.0,0.24916244643552785,0.21605021199305716,-0.14259423547113115,12.57191994996873,0.2181866623769643,0.004721613755064964,0.043774924857454205
mo_sin_rcnt_tl,"3.0,5.0",2375.0,33103.0,35478.0,0.06694289418794747,12835.0,186091.0,0.18504090377873003,0.17788608798920957,-0.03943351182903346,13.938105263157894,0.17834772729557724,0.00028213951307061035,0.043774924857454205
mo_sin_rcnt_tl,"5.0,9.0",2792.0,41703.0,44495.0,0.06274862344083605,12835.0,186091.0,0.21753019088430073,0.22410003707863357,0.029754896703458322,14.93660458452722,0.22367614087650683,0.0001954850948699826,0.043774924857454205
mo_sin_rcnt_tl,"9.0,15.0",1770.0,31360.0,33130.0,0.05342589797766375,12835.0,186091.0,0.13790416828983248,0.16851970272608563,0.20049366183698833,17.717514124293785,0.1665443431225682,0.0061382206082208094,0.043774924857454205
mo_sin_rcnt_tl,"15.0,96.0",1014.0,22280.0,23294.0,0.043530522881428696,12835.0,186091.0,0.079002726918582,0.11972637043167053,0.415726522830611,21.972386587771204,0.1170988206669817,0.016929898714689664,0.043774924857454205
mo_sin_rcnt_tl,"96.0,121.0",1.0,157.0,158.0,0.006329113924050633,12835.0,186091.0,7.791195948578106e-05,0.0008436732566325078,2.382185818288827,157.0,0.0007942652041462655,0.0018241857022573888,0.043774924857454205
mo_sin_rcnt_tl,"121.0,123.0",3.0,4.0,7.0,0.42857142857142855,12835.0,186091.0,0.00023373587845734321,2.1494860041592554e-05,-2.3863779146077,1.3333333333333333,3.518896474065733e-05,0.0005064872789211936,0.043774924857454205
